employeenumber,age,attrition,businesstravel,dailyrate,distancefromhome,education,educationfield,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,datebirth,remotework
16440.0,48,No,travel frequently,365.0,4,5,,3,Male,89,2,4, manager ,4,,152020.0,5602,2,No,25,4.0,2,1,,3,3.0,2,2,2,1975,Yes
16450.0,35,Yes,,763.0,10,2,medical,1,Male,59,1,2, sales executive ,4,,,22098,6,Yes,14,3.0,4,2,,2,2.0,2,2,2,1988,No
16470.0,27,No,travel rarely,486.0,8,3,medical,2,Female,86,4,1, research scientist ,3,,,22490,7,,17,3.0,1,0,5.0,0,3.0,3,0,2,1996,No
16480.0,27,No,,591.0,2,3,medical,4,Male,87,3,1, research scientist ,4,single,25800.0,6297,2,No,13,3.0,3,0,,0,2.0,4,1,2,1996,Yes
16510.0,36,No,,711.0,5,4,life sciences,2,Female,42,3,3, healthcare representative ,1,married,,22792,4,No,12,,3,2,9.0,6,3.0,3,0,2,1987,Yes
16550.0,49,No,travel rarely,301.0,22,4,other,1,Female,72,3,4, research director ,2,married,,3498,3,,16,3.0,2,2,27.0,2,3.0,4,1,2,1974,Yes
16570.0,20,No,travel rarely,1141.0,13,3,medical,3,Female,31,3,1, sales representative ,3,single,,13251,1,,19,3.0,1,0,2.0,3,3.0,2,2,2,2003,Yes
16620.0,36,No,non travel,894.0,1,4,,4,Female,33,2,2, manufacturing director ,3,,43740.0,15411,0,,15,3.0,3,0,4.0,6,3.0,3,1,2,1987,Yes
16700.0,33,No,travel rarely,392.0,2,4,,4,Male,93,3,2, sales executive ,4,,55050.0,3921,1,,14,3.0,3,2,6.0,5,3.0,6,0,4,1990,Yes
16740.0,49,No,,,16,3,medical,4,Female,74,3,1, laboratory technician ,1,divorced,25870.0,24941,4,,16,3.0,2,1,17.0,2,2.0,2,2,2,1974,Yes
16820.0,36,No,travel rarely,1351.0,26,4,,1,Male,80,3,2, healthcare representative ,3,married,,7419,6,No,14,3.0,2,2,10.0,2,2.0,3,0,2,1987,No
16830.0,44,No,travel rarely,528.0,1,3,,3,Female,44,3,1, human resources ,4,,,4167,4,Yes,18,3.0,1,3,8.0,2,3.0,2,2,2,1979,No
16940.0,55,No,,1441.0,12,3,technical degree,12,Male,94,2,1, research scientist ,2,divorced,,23737,5,No,12,,4,1,8.0,1,3.0,4,1,2,1968,Yes
17020.0,23,Yes,,427.0,7,3,life sciences,3,Male,99,3,1, sales representative ,4,divorced,,25103,1,Yes,21,4.0,2,1,3.0,2,3.0,3,0,2,2000,No
17210.0,31,No,,741.0,2,4,life sciences,2,Male,69,3,1, laboratory technician ,3,married,34770.0,18103,1,,14,3.0,4,1,6.0,2,4.0,5,0,3,1992,No
17220.0,41,No,non travel,552.0,4,3,human resources,3,Male,60,1,2, human resources ,2,married,,20794,6,No,19,,2,1,,4,3.0,3,1,2,1982,No
17330.0,36,Yes,,1456.0,13,5,marketing,2,Male,96,2,2, sales executive ,1,,,8658,5,Yes,13,3.0,2,3,16.0,3,3.0,2,2,2,1987,Yes
17350.0,23,No,,160.0,4,1,,3,Female,51,3,1, laboratory technician ,2,single,,12862,1,No,13,3.0,3,0,3.0,3,1.0,3,1,2,2000,No
17460.0,24,No,,897.0,35,3,medical,35,Male,59,3,1, human resources ,4,married,,2097,0,No,14,3.0,4,1,3.0,2,3.0,2,2,1,1999,No
17510.0,27,No,,1054.0,48,3,,48,Female,67,3,1, research scientist ,4,,34450.0,6152,1,,11,3.0,3,0,6.0,5,2.0,6,1,4,1996,No
17530.0,29,No,,461.0,1,3,,4,Male,70,4,2, healthcare representative ,3,,62940.0,23060,8,Yes,12,3.0,4,0,10.0,5,4.0,3,0,2,1994,No
17870.0,37,No,travel rarely,589.0,9,2,marketing,2,Male,46,2,2, sales executive ,2,,,8800,1,No,14,3.0,1,2,,2,3.0,5,0,3,1986,No
18010.0,46,No,,849.0,26,2,life sciences,2,Male,98,2,2, sales executive ,2,,,25166,8,,15,3.0,3,0,6.0,3,3.0,2,2,2,1977,No
18130.0,43,No,non travel,343.0,9,3,,1,Male,52,3,1, research scientist ,3,,,24978,4,No,13,3.0,3,0,,2,2.0,3,1,2,1980,Yes
18140.0,41,No,travel rarely,,35,3,,35,Male,85,4,2, healthcare representative ,2,single,,15530,3,,12,3.0,1,0,,3,1.0,3,1,2,1982,No
18330.0,31,No,,1125.0,7,4,,1,Female,0,3,3, sales executive ,1,,,8277,2,No,14,3.0,4,2,9.0,3,3.0,3,2,2,1992,No
18340.0,28,No,travel rarely,1217.0,1,3,medical,3,Female,67,3,1, research scientist ,1,,35910.0,12719,1,No,25,4.0,3,1,,3,3.0,3,1,2,1995,No
18350.0,38,No,,723.0,2,4,,2,Female,77,1,2, sales representative ,4,,54050.0,4244,2,Yes,20,4.0,1,2,20.0,4,2.0,4,0,3,1985,Yes
18370.0,58,No,travel frequently,1216.0,15,4,life sciences,1,Male,87,3,4, research director ,3,married,,21624,2,,14,3.0,2,0,23.0,3,3.0,2,2,2,1965,Yes
18440.0,29,Yes,travel rarely,350.0,13,3,,1,Male,56,2,1, human resources ,1,divorced,,3157,4,,15,3.0,4,3,,3,3.0,2,2,0,1994,No
18560.0,47,No,travel rarely,207.0,9,4,life sciences,2,Female,64,3,1, laboratory technician ,3,single,21050.0,5411,4,,12,3.0,3,0,,2,3.0,2,2,0,1976,No
18580.0,28,No,,280.0,1,2,life sciences,3,Male,43,3,1, human resources ,4,,,10494,1,,15,3.0,2,1,3.0,2,3.0,3,2,2,1995,Yes
18730.0,55,No,travel rarely,836.0,2,4,,2,Male,98,2,1, research scientist ,4,,26620.0,7975,8,,20,4.0,2,1,,2,4.0,5,0,4,1968,No
18830.0,29,No,,592.0,7,3,life sciences,4,Male,59,3,1, laboratory technician ,1,single,20620.0,19384,3,,14,3.0,2,0,,2,3.0,3,1,2,1994,Yes
18860.0,35,No,,219.0,16,2,other,16,Female,44,2,2, manufacturing director ,2,married,,25388,0,,11,3.0,4,0,4.0,2,3.0,3,0,2,1988,No
19050.0,34,Yes,non travel,967.0,16,4,technical degree,4,Male,85,1,1, research scientist ,1,,,14460,1,,23,4.0,2,1,,2,3.0,5,3,0,1989,Yes
19070.0,56,Yes,travel rarely,,24,2,,1,Male,0,3,1, laboratory technician ,4,single,25870.0,10261,1,No,16,3.0,4,0,5.0,3,3.0,4,1,0,1967,Yes
19080.0,36,No,,335.0,17,2,marketing,3,Male,33,2,2, sales executive ,2,,55070.0,16822,2,,16,3.0,3,2,,1,1.0,4,1,3,1987,Yes
19220.0,45,No,travel frequently,,1,4,medical,2,Male,44,3,2, healthcare representative ,3,single,53990.0,14511,4,No,12,3.0,3,0,12.0,3,3.0,4,0,3,1978,Yes
19290.0,39,No,,1251.0,21,4,,1,Female,32,1,2, sales executive ,3,,,3987,6,,19,,3,1,10.0,1,3.0,3,1,2,1984,No
19480.0,31,No,,976.0,3,2,,3,Male,48,3,1, research scientist ,1,divorced,,3995,1,,13,,4,1,4.0,3,,4,2,3,1992,Yes
19720.0,38,No,travel frequently,1444.0,1,4,other,4,Male,0,3,1, human resources ,2,,,5224,0,Yes,11,3.0,2,1,,2,3.0,6,1,2,1985,No
19800.0,54,No,,,10,3,,3,Female,77,3,2, manufacturing director ,1,single,44400.0,25198,6,Yes,19,,4,0,9.0,3,3.0,5,1,4,1969,No
19820.0,23,No,,571.0,12,2,,4,Male,78,3,1, laboratory technician ,4,single,,13672,1,No,13,3.0,3,0,,6,4.0,5,1,4,2000,Yes
19920.0,25,No,,977.0,2,1,other,4,Male,57,3,1, laboratory technician ,3,,,7298,6,,19,3.0,3,1,,2,2.0,2,0,2,1998,Yes
19960.0,31,No,,1154.0,2,2,life sciences,1,Male,54,3,1, sales representative ,3,,,6393,0,No,19,3.0,3,1,,1,3.0,2,1,2,1992,Yes
20030.0,35,No,travel rarely,1490.0,11,4,medical,4,Male,43,3,1, laboratory technician ,3,married,26600.0,20232,7,Yes,11,3.0,3,1,,3,3.0,2,2,2,1988,Yes
20070.0,22,No,,581.0,1,2,,4,Male,63,3,1, research scientist ,3,,33750.0,17624,0,No,12,,4,0,,2,4.0,3,1,2,2001,Yes
20100.0,32,No,travel rarely,267.0,29,4,,3,Female,49,2,1, laboratory technician ,2,single,,15919,1,,13,3.0,3,0,6.0,3,3.0,6,4,1,1991,No
20270.0,29,Yes,travel rarely,1092.0,38,4,,38,Male,36,3,1, research scientist ,4,married,47870.0,26124,9,,14,3.0,2,3,4.0,3,4.0,2,2,2,1994,Yes
20380.0,32,No,travel rarely,529.0,2,3,technical degree,4,Male,78,3,1, research scientist ,1,,,11288,1,No,14,3.0,4,0,,4,3.0,4,1,2,1991,Yes
20480.0,40,No,travel rarely,1322.0,2,4,,3,Male,52,2,1, research scientist ,3,,28090.0,2725,2,No,14,3.0,4,0,8.0,2,3.0,2,2,2,1983,Yes
20550.0,50,Yes,travel rarely,410.0,40,3,marketing,4,Male,39,2,3, sales executive ,1,,108540.0,16586,4,,13,3.0,2,1,20.0,3,3.0,3,2,0,1973,Yes
20600.0,26,No,,1167.0,5,3,other,4,Female,30,2,1, sales representative ,3,single,,21378,0,No,18,3.0,4,0,,2,3.0,4,0,0,1997,Yes
20610.0,36,No,travel frequently,884.0,23,2,medical,3,Male,41,4,2, laboratory technician ,4,,25710.0,12290,4,No,17,3.0,3,1,17.0,3,3.0,5,0,3,1987,No
20640.0,27,No,travel rarely,155.0,4,3,life sciences,2,Male,87,4,2, manufacturing director ,2,,61420.0,5174,1,Yes,20,4.0,2,1,6.0,0,3.0,6,0,3,1996,No
390.0,33,No,,924.0,2,3,medical,3,Male,78,3,1, laboratory technician ,4,,24960.0,6670,4,No,11,3.0,4,0,7.0,3,3.0,1,0,0,1990,No
510.0,36,No,,852.0,5,4,life sciences,2,Female,82,2,1, research scientist ,1,married,34190.0,13072,9,Yes,14,3.0,4,1,,3,4.0,1,0,0,1987,Yes
950.0,31,No,,1082.0,1,4,medical,3,Male,87,3,1, research scientist ,2,single,25010.0,18775,1,No,17,3.0,2,0,1.0,4,3.0,1,1,0,1992,Yes
1690.0,22,No,travel rarely,,2,1,technical degree,3,Male,100,3,1, laboratory technician ,4,,,19299,0,,14,3.0,3,1,3.0,2,3.0,2,2,1,2001,Yes
2240.0,27,No,,1450.0,3,3,,3,Male,79,2,1, research scientist ,3,divorced,25660.0,25326,1,,15,3.0,4,1,1.0,2,2.0,1,0,1,1996,Yes
2420.0,33,No,travel rarely,134.0,2,3,life sciences,3,Male,90,3,1, research scientist ,4,,,10515,0,No,14,3.0,1,0,4.0,2,,3,0,2,1990,Yes
2860.0,36,No,travel frequently,635.0,18,1,,2,Female,73,3,1, laboratory technician ,4,single,,7703,1,,13,3.0,1,0,8.0,2,3.0,8,1,7,1987,Yes
3400.0,37,No,,1017.0,18,2,medical,18,Female,83,2,1, research scientist ,1,,39200.0,18697,2,,14,,1,1,,2,2.0,3,0,2,1986,Yes
4310.0,49,No,,1091.0,45,2,technical degree,45,Female,90,2,4, healthcare representative ,3,,139640.0,17810,7,Yes,12,3.0,4,0,,2,3.0,7,0,7,1974,Yes
4960.0,35,No,,755.0,9,4,,3,Male,97,2,2, healthcare representative ,2,single,65400.0,19394,9,,19,3.0,3,0,,5,3.0,1,0,0,1988,Yes
5110.0,22,No,,253.0,11,3,medical,1,Female,43,3,1, research scientist ,2,married,22440.0,24440,1,No,13,3.0,4,1,2.0,1,3.0,2,1,2,2001,No
6120.0,33,No,,922.0,1,5,,1,Female,95,4,4, research director ,3,,161840.0,22578,4,No,19,3.0,3,1,10.0,2,3.0,6,0,5,1990,No
6500.0,31,Yes,,1365.0,13,4,medical,2,Male,46,3,2, sales executive ,1,divorced,42330.0,11512,2,No,17,3.0,3,0,,2,1.0,3,1,2,1992,No
6840.0,45,Yes,,306.0,26,4,,1,Female,100,3,2, sales executive ,1,,,5630,2,,14,3.0,4,2,5.0,4,3.0,1,0,0,1978,Yes
7300.0,53,No,,970.0,7,3,,3,Male,59,4,4, research director ,3,married,148140.0,13514,3,No,19,3.0,3,0,32.0,3,3.0,5,1,3,1970,Yes
7570.0,34,No,travel rarely,970.0,8,2,,2,Female,96,3,2, healthcare representative ,3,,,7360,3,No,11,3.0,4,0,10.0,2,3.0,5,4,3,1989,Yes
8690.0,28,No,travel rarely,1169.0,8,2,medical,2,Male,63,2,1, human resources ,4,divorced,,23965,1,,13,3.0,4,1,6.0,6,3.0,5,0,4,1995,Yes
8750.0,42,No,travel frequently,1271.0,2,1,,2,Male,35,3,1, research scientist ,4,single,,9068,5,,14,3.0,4,0,8.0,2,3.0,2,2,2,1981,Yes
9640.0,40,No,,1469.0,9,4,,4,Male,0,3,1, research scientist ,2,,36170.0,25063,8,Yes,14,,4,1,3.0,2,,1,0,0,1983,Yes
9700.0,37,Yes,,625.0,1,4,life sciences,1,Male,46,2,3, sales executive ,3,married,,14922,5,,11,3.0,3,0,,2,1.0,14,11,7,1986,Yes
10060.0,38,No,,1391.0,10,1,,3,Male,66,3,1, research scientist ,3,married,26840.0,12127,0,,17,3.0,2,1,3.0,0,2.0,2,0,2,1985,No
10550.0,34,No,travel rarely,1333.0,10,4,life sciences,3,Female,87,3,1, sales representative ,3,married,,18410,1,Yes,19,3.0,4,1,1.0,2,3.0,1,0,0,1989,No
10610.0,50,No,travel rarely,1464.0,12,4,medical,12,Male,62,3,5, research director ,3,married,192370.0,12853,2,,11,3.0,4,1,29.0,2,2.0,8,7,7,1973,No
11070.0,26,Yes,,1330.0,21,3,,1,Male,37,3,1, laboratory technician ,3,,23770.0,19373,1,No,20,,3,1,1.0,0,2.0,1,0,0,1997,No
11800.0,40,No,,902.0,29,2,medical,29,Female,92,2,2, research scientist ,4,married,44220.0,21203,3,Yes,13,3.0,4,1,16.0,3,1.0,1,0,0,1983,Yes
11930.0,19,No,travel rarely,645.0,47,2,,3,Male,54,3,1, research scientist ,1,single,25520.0,7172,1,No,25,,3,0,1.0,4,3.0,1,0,0,2004,No
12260.0,20,No,travel rarely,654.0,21,3,marketing,3,Male,43,4,1, sales representative ,4,single,26780.0,5050,1,,17,3.0,4,0,2.0,2,3.0,2,2,2,2003,Yes
12540.0,59,No,,326.0,3,3,,3,Female,48,2,2, sales executive ,4,single,51710.0,16490,5,No,17,3.0,4,0,13.0,2,3.0,6,0,5,1964,No
13210.0,30,No,travel rarely,634.0,17,4,medical,2,Female,95,3,3, manager ,1,,119160.0,25927,1,Yes,23,4.0,4,2,,2,3.0,9,0,8,1993,No
14650.0,45,No,travel rarely,1448.0,29,3,,2,Male,55,3,3, manufacturing director ,4,married,93800.0,14720,4,Yes,18,,4,2,,4,4.0,3,1,2,1978,Yes
14790.0,30,No,,1358.0,42,1,life sciences,4,Male,96,3,2, sales executive ,3,,,2939,8,,15,,3,2,4.0,2,2.0,2,2,2,1993,No
15510.0,24,No,,,24,2,technical degree,3,Male,57,2,1, laboratory technician ,1,,,10036,0,,14,,2,3,,3,3.0,1,0,0,1999,No
15550.0,32,No,,824.0,5,2,life sciences,4,Female,67,2,2, research scientist ,2,married,58780.0,15624,3,No,12,3.0,1,1,12.0,2,3.0,7,2,5,1991,Yes
16040.0,28,Yes,travel rarely,329.0,24,3,medical,3,Male,51,3,1, laboratory technician ,2,married,,7324,1,,17,3.0,3,3,,3,3.0,1,0,0,1995,No
17570.0,49,No,,1313.0,11,4,,4,Female,0,3,2, sales executive ,4,single,,8191,3,,12,3.0,3,0,8.0,1,4.0,5,0,4,1974,Yes
17600.0,38,No,travel frequently,594.0,2,2,medical,3,Female,75,2,1, laboratory technician ,2,married,24680.0,15963,4,,14,3.0,2,1,9.0,4,2.0,6,0,5,1985,No
17890.0,46,No,travel rarely,734.0,2,4,,3,Male,46,3,5, research director ,4,,,14218,7,,17,3.0,3,1,24.0,3,3.0,2,2,2,1977,Yes
18070.0,34,Yes,travel frequently,234.0,9,4,life sciences,4,Male,93,3,2, laboratory technician ,1,,,6208,4,,17,3.0,3,1,,3,2.0,7,0,7,1989,No
18120.0,39,No,,766.0,20,3,life sciences,3,Male,83,3,2, sales executive ,4,,41270.0,19188,2,,18,3.0,4,1,7.0,6,3.0,2,2,2,1984,No
18180.0,26,Yes,travel rarely,920.0,20,2,,4,Female,69,3,1, human resources ,2,married,21480.0,6889,0,Yes,11,3.0,3,0,6.0,3,3.0,5,1,4,1997,Yes
18300.0,54,No,travel rarely,431.0,7,4,medical,4,Female,68,3,2, research scientist ,4,married,,15696,4,No,15,3.0,2,1,14.0,2,2.0,7,1,7,1969,No
18900.0,36,No,travel frequently,1213.0,2,1,,2,Male,94,2,2, human resources ,4,,38860.0,4223,1,No,21,4.0,4,0,10.0,2,2.0,10,0,8,1987,Yes
19390.0,32,Yes,travel frequently,238.0,5,2,,1,Female,47,4,1, research scientist ,3,,,15318,3,Yes,14,3.0,1,0,8.0,2,3.0,4,0,3,1991,No
19940.0,33,No,,1313.0,1,2,medical,2,Male,59,2,1, laboratory technician ,3,divorced,,20439,1,,12,3.0,3,3,,2,2.0,1,0,0,1990,No
40.0,37,Yes,travel rarely,1373.0,2,2,,4,Male,92,2,1, laboratory technician ,3,single,20900.0,2396,6,Yes,15,3.0,2,0,7.0,3,3.0,0,0,0,1986,Yes
100.0,59,No,travel rarely,1324.0,3,3,medical,3,Female,81,4,1, laboratory technician ,1,,,9964,4,,20,,1,3,12.0,3,2.0,1,0,0,1964,Yes
300.0,21,No,travel rarely,391.0,15,2,,3,Male,96,3,1, research scientist ,4,single,,19281,1,No,14,3.0,4,0,0.0,6,3.0,0,0,0,2002,Yes
410.0,30,No,travel rarely,125.0,9,2,medical,4,Male,83,2,1, laboratory technician ,3,,,16117,1,,13,3.0,1,0,10.0,5,3.0,10,1,8,1993,No
420.0,39,Yes,travel rarely,895.0,18,3,technical degree,18,Male,56,3,2, sales representative ,4,married,20860.0,3335,3,No,14,3.0,3,1,19.0,6,4.0,1,0,0,1984,Yes
530.0,35,No,,,4,2,other,3,Male,75,3,1, laboratory technician ,4,divorced,19510.0,10910,1,,12,3.0,3,1,1.0,3,3.0,1,0,0,1988,Yes
540.0,27,No,,1240.0,2,4,life sciences,4,Female,33,3,1, laboratory technician ,1,divorced,,19715,1,,13,3.0,4,1,,6,3.0,1,0,0,1996,No
550.0,26,Yes,,1357.0,25,3,life sciences,1,Male,48,1,1, laboratory technician ,3,single,,10558,1,,12,3.0,3,0,1.0,2,2.0,1,0,1,1997,No
640.0,48,Yes,,626.0,1,2,,1,Male,98,2,3, laboratory technician ,3,,,19294,9,,13,3.0,4,0,,2,3.0,1,0,0,1975,No
700.0,35,No,non travel,1097.0,11,2,medical,3,Male,79,2,3, healthcare representative ,1,married,,8302,2,Yes,13,3.0,3,1,10.0,3,3.0,4,2,3,1988,Yes
840.0,55,No,travel rarely,836.0,8,3,,4,Female,0,3,4, manager ,3,divorced,,19730,2,Yes,14,3.0,3,3,21.0,2,3.0,5,0,2,1968,Yes
970.0,36,No,travel rarely,132.0,6,3,life sciences,2,Female,55,4,1, laboratory technician ,4,,30380.0,22002,3,No,12,3.0,2,0,,3,3.0,1,0,0,1987,Yes
1060.0,55,No,,111.0,1,2,,1,Male,70,3,3, sales executive ,4,married,,18092,3,,14,3.0,4,1,,4,3.0,1,1,0,1968,Yes
1130.0,23,No,,541.0,2,1,technical degree,3,Male,62,3,1, sales representative ,1,divorced,23220.0,9518,3,No,13,3.0,3,1,,3,3.0,0,0,0,2000,No
1370.0,20,Yes,,871.0,6,3,life sciences,4,Female,66,2,1, laboratory technician ,4,single,29260.0,19783,1,Yes,18,,2,0,,5,3.0,1,1,0,2003,No
1390.0,37,No,,1040.0,2,2,life sciences,3,Male,100,2,2, healthcare representative ,4,divorced,,15850,5,No,14,3.0,4,1,17.0,2,4.0,1,0,0,1986,No
1440.0,22,No,,,15,3,,2,Female,59,3,1, laboratory technician ,4,single,,23785,1,No,15,3.0,3,0,,5,3.0,0,0,0,2001,No
1550.0,36,No,,922.0,3,2,life sciences,1,Female,39,3,1, laboratory technician ,4,divorced,28350.0,2561,5,,22,4.0,1,1,,2,3.0,1,0,0,1987,No
1670.0,19,Yes,travel rarely,528.0,22,1,marketing,4,Male,0,3,1, sales representative ,3,single,,26820,1,Yes,19,3.0,4,0,0.0,2,2.0,0,0,0,2004,Yes
2000.0,41,No,,,9,4,life sciences,3,Male,94,3,1, laboratory technician ,1,,,6961,2,,21,4.0,4,1,7.0,2,3.0,5,1,4,1982,Yes
2010.0,19,No,,,18,1,,2,Female,79,3,1, laboratory technician ,2,single,,16102,1,No,14,,4,0,1.0,3,3.0,1,0,0,2004,No
2110.0,51,No,,1169.0,7,4,,2,Male,34,2,2, manufacturing director ,3,married,,13983,2,No,17,3.0,3,0,10.0,2,3.0,1,0,0,1972,Yes
2140.0,58,No,,1145.0,9,3,,2,Female,75,2,1, research scientist ,2,married,,11873,4,Yes,20,4.0,2,1,9.0,3,2.0,1,0,0,1965,No
2430.0,19,Yes,travel rarely,303.0,2,3,life sciences,2,Male,0,2,1, laboratory technician ,4,single,,9241,1,,22,4.0,3,0,1.0,3,2.0,1,1,0,2004,Yes
2710.0,38,No,travel rarely,1261.0,38,4,,4,Male,0,3,2, manufacturing director ,3,,65530.0,7259,9,,14,3.0,2,0,14.0,3,3.0,1,0,0,1985,No
2820.0,38,Yes,,1180.0,29,1,medical,2,Male,70,3,2, healthcare representative ,1,married,66730.0,11354,7,Yes,19,,2,0,17.0,2,3.0,1,0,0,1985,No
3090.0,59,No,travel rarely,142.0,3,3,life sciences,3,Male,70,2,1, research scientist ,4,married,21770.0,8456,3,,17,3.0,1,1,7.0,6,3.0,1,0,0,1964,Yes
3230.0,50,No,travel rarely,854.0,1,4,medical,4,Female,68,3,5, manager ,4,divorced,195170.0,24118,3,No,11,3.0,3,1,,3,2.0,7,0,6,1973,No
3340.0,41,No,travel rarely,1411.0,19,2,life sciences,3,Male,36,3,2, research scientist ,1,divorced,,19877,2,,16,3.0,1,2,17.0,2,2.0,1,0,0,1982,Yes
3420.0,37,Yes,,504.0,10,3,medical,1,Male,61,3,3, manufacturing director ,3,,100480.0,22573,6,No,11,,2,2,17.0,5,3.0,1,0,0,1986,Yes
3640.0,28,Yes,travel rarely,529.0,2,4,life sciences,1,Male,79,3,1, laboratory technician ,3,single,,14935,2,,11,3.0,3,0,5.0,5,1.0,0,0,0,1995,No
3670.0,31,No,travel rarely,1463.0,23,3,medical,2,Male,64,2,2, healthcare representative ,4,,,14408,0,No,21,,2,1,10.0,2,3.0,9,7,8,1992,Yes
3920.0,44,Yes,travel frequently,920.0,12,3,life sciences,12,Male,43,3,1, laboratory technician ,3,,31610.0,19920,3,Yes,22,4.0,4,1,19.0,0,1.0,1,0,0,1979,Yes
3970.0,36,No,,506.0,3,3,technical degree,3,Male,30,3,2, research scientist ,2,single,,26285,4,,12,3.0,4,0,10.0,2,3.0,8,7,7,1987,Yes
4070.0,36,No,,566.0,18,4,life sciences,3,Male,81,4,1, laboratory technician ,4,married,,7122,4,No,18,3.0,4,2,4.0,2,3.0,1,0,0,1987,Yes
4450.0,39,Yes,travel rarely,1162.0,3,2,,4,Female,41,3,2, sales executive ,3,married,52380.0,17778,4,Yes,18,3.0,1,0,12.0,3,2.0,1,0,0,1984,Yes
4680.0,42,No,travel rarely,810.0,23,5,,1,Female,44,3,4, research director ,4,single,159920.0,15901,2,No,14,3.0,2,0,16.0,2,3.0,1,0,0,1981,No
4710.0,32,No,,1062.0,2,3,,3,Female,75,3,1, laboratory technician ,2,married,23700.0,3956,1,No,13,,3,1,8.0,4,3.0,8,0,7,1991,Yes
4730.0,48,No,travel rarely,530.0,29,1,medical,1,Female,91,3,3, manager ,3,married,,23978,3,,21,4.0,2,1,15.0,3,1.0,0,0,0,1975,Yes
4770.0,42,No,travel rarely,1332.0,2,4,,1,Male,98,2,2, healthcare representative ,4,,67810.0,17078,3,,23,4.0,2,0,,6,3.0,1,0,0,1981,No
4790.0,36,No,non travel,845.0,1,5,medical,4,Female,45,3,2, sales executive ,4,,66530.0,15276,4,,15,,2,0,,6,3.0,1,0,0,1987,Yes
4850.0,33,Yes,travel rarely,350.0,5,3,marketing,4,Female,34,3,1, sales representative ,3,single,28510.0,9150,1,,13,,2,0,1.0,2,3.0,1,0,0,1990,No
4870.0,46,No,,1144.0,7,4,medical,3,Female,30,3,2, manufacturing director ,3,married,52580.0,16044,2,,14,3.0,3,0,7.0,2,4.0,1,0,0,1977,Yes
4940.0,21,Yes,travel rarely,156.0,12,3,life sciences,3,Female,90,4,1, sales representative ,2,single,,25422,1,,15,3.0,4,0,1.0,0,3.0,1,0,0,2002,No
5080.0,30,No,,202.0,2,1,technical degree,3,Male,72,3,1, sales representative ,2,,24760.0,17434,1,,18,3.0,1,1,,3,3.0,1,0,0,1993,Yes
5140.0,30,Yes,travel frequently,464.0,4,3,,3,Male,40,3,1, research scientist ,4,single,22850.0,3427,9,Yes,23,4.0,3,0,3.0,4,3.0,1,0,0,1993,No
5180.0,32,No,travel rarely,1305.0,10,4,,3,Male,49,3,2, manufacturing director ,2,single,41970.0,21123,2,,12,3.0,4,0,18.0,2,2.0,1,0,1,1986,Yes
5560.0,38,No,travel frequently,1490.0,2,2,,4,Male,42,3,1, laboratory technician ,4,married,17020.0,12106,1,Yes,23,4.0,3,1,,3,3.0,1,0,0,1985,No
5660.0,19,Yes,,489.0,2,2,technical degree,1,Male,0,2,1, human resources ,4,single,25640.0,18437,1,No,12,3.0,3,0,1.0,3,4.0,1,0,0,2004,Yes
5680.0,57,No,travel rarely,210.0,29,3,,1,Male,56,2,4, manager ,4,divorced,,22102,3,No,12,3.0,3,1,,3,2.0,1,0,0,1966,Yes
6140.0,18,Yes,travel frequently,1306.0,5,3,marketing,2,Male,69,3,1, sales representative ,2,,18780.0,8059,1,Yes,14,3.0,4,0,,3,3.0,0,0,0,2005,No
6150.0,40,No,,1094.0,28,3,other,3,Male,58,1,3, sales executive ,1,,,11373,3,No,15,3.0,3,1,20.0,2,3.0,1,0,1,1983,Yes
6220.0,26,Yes,travel rarely,471.0,24,3,,3,Male,66,1,1, laboratory technician ,4,single,23400.0,23213,1,Yes,18,3.0,2,0,1.0,3,1.0,1,0,0,1997,Yes
6430.0,24,No,,823.0,17,2,other,4,Male,94,2,1, laboratory technician ,2,married,21270.0,9100,1,No,21,4.0,4,1,1.0,2,3.0,1,0,0,1999,Yes
6480.0,30,Yes,travel frequently,448.0,12,4,,2,Male,74,2,1, sales representative ,1,married,20330.0,14470,1,No,18,3.0,3,1,1.0,2,4.0,1,0,0,1993,Yes
6560.0,37,No,travel rarely,558.0,2,3,marketing,4,Male,75,3,2, sales executive ,3,married,96020.0,3010,4,,11,3.0,3,1,,3,2.0,3,1,0,1986,No
6570.0,20,No,travel rarely,959.0,1,3,life sciences,4,Female,83,2,1, research scientist ,2,,,11757,1,No,13,,4,0,1.0,0,4.0,1,0,0,2003,Yes
6610.0,43,No,,782.0,14,4,other,2,Male,50,2,4, research director ,4,divorced,166270.0,2671,4,,14,3.0,3,1,21.0,3,,1,0,0,1980,No
6620.0,38,No,,362.0,27,1,life sciences,3,Female,0,3,1, research scientist ,1,,,14561,3,No,17,3.0,4,0,8.0,3,2.0,0,0,0,1985,Yes
6900.0,29,No,,,44,2,medical,2,Female,62,3,2, sales executive ,3,,,3487,1,No,14,3.0,1,1,,5,2.0,6,1,2,1994,No
